rasputin's		ɹæˈspjutənz
raspy	ɹˈɑːspi	ˈɹæspi
rast		ˈɹæst
raster		ˈɹæstɝ
rasterop		ˈɹæstɝˌɑp
rasterops		ˈɹæstɝˌɑps
rastetter		ˈɹeɪstɪtɝ
rastus		ˈɹæstəs
rat	ɹˈæt	ˈɹæt
rat's		ˈɹæts
rat-a-tat		ˈɹætəˈtæt
rata	ɹˈɑːtɐ	ˈɹætə
ratable	ɹˈeɪtəbəl	
ratafia	ɹætˈeɪfiə	
ratajczak		ˈɹætətʃɛk
ratan	ɹˈætən	
ratatisement		ˈɹætəˌtaɪzmənt
ratatisements		ˈɹætəˌtaɪzmənts
ratatouille	ɹˌætətˈuːi	ˌɹætəˈtuj
ratay		ˈɹæteɪ
ratbag	ɹˈætbæɡ	
ratbags	ɹˈætbæɡz	
ratchet	ɹˈætʃɪt	ˈɹætʃət
ratcheted	ɹˈætʃɪtɪd	ˈɹætʃətɪd
ratcheting	ɹˈætʃɪtɪŋ	ˈɹætʃətɪŋ
ratchets	ɹˈætʃɪts	
ratchford		ˈɹætʃfɝd
ratcliff		ˈɹætkɫɪf
ratcliffe		ˈɹætkɫɪf
rate	ɹˈeɪt	ˈɹeɪt
rate's		ˈɹeɪts
rateable	ɹˈeɪtəbəl	
rated	ɹˈeɪtɪd	ˈɹeɪtɪd
ratel	ɹˈeɪtəl	
rateliff		ˈɹætɫɪf
ratepayer	ɹˈeɪtpeɪɐ	ˈɹeɪtˌpeɪɝ
ratepayers	ɹˈeɪtpeɪəz	ˈɹeɪtˌpeɪɝz
ratepayers'		ˈɹeɪtˌpeɪɝz
rater	ɹˈeɪtɐ	ˈɹeɪtɝ
raters	ɹˈeɪtəz	ˈɹeɪtɝz
rates	ɹˈeɪts	ˈɹeɪts
rath	ɹˈæθ	ˈɹæθ
rathbone		ˈɹæθˌboʊn
rathbun		ˈɹæθbən
rathburn		ˈɹæθbɝn
rathburne		ˈɹæθbɝn
rathburne's		ˈɹæθbɝnz
rathe		ˈɹeɪð
rathel		ˈɹæθəɫ
rather	ɹˈɑːðɐ	ˈɹæðɝ
rather's		ˈɹæðɝz
rathert		ˈɹæθɝt
rathgeber		ˈɹæθɡɪbɝ
rathje		ˈɹæθdʒə
rathjen		ˈɹæθdʒən
rathke		ˈɹæθkə
rathman		ˈɹæθmən
rathmann		ˈɹæθmən
rathskeller		ˈɹæθˌskɛɫɝ
ratican		ˈɹætɪkən
ratieni		ɹəˈtini
ratier		ˈɹeɪtjɝ
ratification	ɹˌætɪfɪkˈeɪʃən	ˌɹætəfəˈkeɪʃən
ratified	ɹˈætɪfˌaɪd	ˈɹætəˌfaɪd
ratifies		ˈɹætəˌfaɪz
ratify	ɹˈætɪfˌaɪ	ˈɹætəˌfaɪ
ratifying	ɹˈætɪfˌaɪɪŋ	ˈɹætəˌfaɪɪŋ
rating	ɹˈeɪtɪŋ	ˈɹeɪtɪŋ
ratings	ɹˈeɪtɪŋz	ˈɹeɪtɪŋz
ratio	ɹˈeɪʃɪˌəʊ	ˈɹeɪʃiˌoʊ
ration	ɹˈæʃən	ˈɹæʃən
rational	ɹˈæʃənəl	ˈɹæʃənəɫ
rationale	ɹˌæʃənˈæl	ˌɹæʃəˈnæɫ
rationales	ɹˌæʃənˈælz	ˌɹæʃəˈnæɫz
rationalisation	ɹˌæʃənəlaɪzˈeɪʃən	
rationalisations	ɹˌæʃənəlaɪzˈeɪʃənz	
rationalise	ɹˈæʃənəlˌaɪz	
rationalised	ɹˈæʃənəlˌaɪzd	
rationalises	ɹˈæʃənəlˌaɪzɪz	
rationalising	ɹˈæʃənəlˌaɪzɪŋ	
rationalism	ɹˈæʃənəlˌɪzəm	
rationalist	ɹˈæʃənəlˌɪst	
rationalistic	ɹˌæʃənəlˈɪstɪk	
rationalists	ɹˈæʃənəlˌɪsts	
rationality	ɹˌæʃənˈælɪti	ˌɹæʃəˈnæɫɪti
rationalization		ˌɹæʃənəɫɪˈzeɪʃən
rationalizations		ˌɹæʃənəɫɪˈzeɪʃənz
rationalize		ˈɹæʃənəˌɫaɪz
rationalized		ˈɹæʃənəˌɫaɪzd
rationalizing		ˈɹæʃənəˌɫaɪzɪŋ
rationally	ɹˈæʃənəli	ˈɹæʃənəɫi
rationed	ɹˈæʃənd	ˈɹæʃənd
rationing	ɹˈæʃənɪŋ	ˈɹæʃənɪŋ
rations	ɹˈæʃənz	ˈɹæʃənz
ratios	ɹˈeɪʃɪˌəʊz	ˈɹeɪʃiˌoʊz
ratites	ɹˈætaɪts	
ratko		ˈɹætkoʊ
ratkovich		ˈɹɑtkəvɪtʃ
ratkowski		ɹətˈkɔfski
ratledge		ˈɹætɫɪdʒ
ratley		ˈɹætɫi
ratliff		ˈɹætɫɪf
ratliffe		ˈɹætɫɪf
ratliffe's		ˈɹætɫɪfs
ratlines	ɹˈætlaɪnz	
ratner		ˈɹætnɝ
ratners		ˈɹætnɝz
raton		ɹəˈtoʊn
rats	ɹˈæts	ˈɹæts
rattan	ɹˈætən	ɹæˈtæn
rattatouille		ɹætəˈtui
ratte		ˈɹæt
ratted	ɹˈætɪd	
ratter	ɹˈætɐ	
ratterman		ˈɹætɝmən
ratterree		ˈɹætɝˈi
rattigan		ˈɹætɪɡən
rattigan's		ˈɹætɪɡənz
ratting	ɹˈætɪŋ	
rattle	ɹˈætəl	ˈɹætəɫ
rattled	ɹˈætəld	ˈɹætəɫd
rattler	ɹˈætlɐ	ˈɹætəɫɝ
rattlers	ɹˈætləz	
rattles	ɹˈætəlz	ˈɹætəɫz
rattlesnake	ɹˈætəlsnˌeɪk	ˈɹætəɫsˌneɪk
rattlesnakes	ɹˈætəlsnˌeɪks	ˈɹætəɫsˌneɪks
rattletrap	ɹˈætəltɹˌæp	
rattling	ɹˈætlɪŋ	ˈɹætəɫɪŋ
rattlings	ɹˈætlɪŋz	
rattly	ɹˈætli	
rattner		ˈɹætnɝ
rattray		ˈɹætɹeɪ
ratts		ˈɹæts
ratty	ɹˈæti	ˈɹæti
ratu		ɹɑˈtu
ratz		ˈɹæts
ratzinger		ˈɹætˌsɪŋɝ
ratzlaff		ˈɹætzɫəf
rau		ˈɹaʊ
raub		ˈɹɔb
rauber		ˈɹaʊbɝ
raucci		ˈɹɔtʃi
rauch		ˈɹɔtʃ
raucher		ˈɹɔtʃɝ
raucher's		ˈɹɔtʃɝz
raucous	ɹˈɔːkəs	ˈɹɔkəs
raucously	ɹˈɔːkəsli	
raucousness	ɹˈɔːkəsnəs	
raudabaugh		ˈɹɔdəbɔ
raudenbush		ˈɹaʊdɪnbʊʃ
rauen		ˈɹaʊən
rauer		ˈɹaʊɝ
rauh		ˈɹɔ
raul		ˈɹaʊɫ
raulerson		ˈɹɔɫɝsən
rauls		ɹɑˈuɫz
raulston		ˈɹɔɫstən
raum		ˈɹɔm
raun		ˈɹɔn
raunchier	ɹˈɔːntʃɪɐ	
raunchiest	ɹˈɔːntʃɪəst	
raunchiness	ɹˈɔːntʃɪnəs	
raunchy	ɹˈɔːntʃi	ˈɹɔntʃi
raup		ˈɹɔp
raupp		ˈɹɔp
rausch		ˈɹaʊʃ
rauschenberg		ˈɹaʊʃənbɝɡ
rauscher		ˈɹaʊʃɝ
rauser		ˈɹaʊsɝ
raut		ˈɹaʊt
rautenberg		ˈɹaʊtənbɝɡ
rauth		ˈɹɔθ
rautio		ˈɹaʊtioʊ
ravage	ɹˈævɪdʒ	ˈɹævɪdʒ
ravaged	ɹˈævɪdʒd	ˈɹævɪdʒd
ravages	ɹˈævɪdʒɪz	ˈɹævɪdʒɪz
ravaging	ɹˈævɪdʒɪŋ	ˈɹævɪdʒɪŋ
ravan		ˈɹeɪvən
rave	ɹˈeɪv	ˈɹeɪv
raved	ɹˈeɪvd	ˈɹeɪvd
ravel		ˈɹævəɫ
ravel's		ɹəˈvɛɫz
raveled		ˈɹævəɫd
ravelin	ɹˈævɪlˌɪn	
raveling		ˈɹævəɫɪŋ
ravelled	ɹˈævəld	
ravelo		ɹɑˈvɛɫoʊ
raven		ˈɹeɪvən
ravenel		ˈɹævɪnɛɫ
ravenell		ˈɹævɪnɛɫ
ravening	ɹˈævənɪŋ	
ravenna		ɹəˈvɛnə
ravenous	ɹˈævənəs	ˈɹævənəs
ravenously	ɹˈævənəsli	
ravens		ˈɹeɪvənz
ravenscraft		ˈɹeɪvənzˌkɹæft
ravenscroft		ˈɹeɪvənzˌkɹɔft
ravenswood		ˈɹeɪvənzˌwʊd
raver	ɹˈeɪvɐ	ˈɹeɪvɝ
ravers	ɹˈeɪvəz	
raves	ɹˈeɪvz	ˈɹeɪvz
ravi		ˌɹɑˈvi
ravi's		ˌɹɑˈvis
ravin	ɹˈævɪn	ˈɹævɪn
ravin's		ˈɹævɪnz
ravindran		ˈɹɑˌvɪndɹən
ravine	ɹəvˈiːn	ɹəˈvin
ravines	ɹəvˈiːnz	ɹəˈvinz
raving	ɹˈeɪvɪŋ	ˈɹeɪvɪŋ
ravings	ɹˈeɪvɪŋz	
ravinous		ˈɹeɪvɪnɪs
ravinus		ˈɹeɪvənɪs
ravioli	ɹˌævɪˈəʊli	ˌɹæviˈoʊɫi
raviolis	ɹˌævɪˈəʊliz	
ravish	ɹˈævɪʃ	
ravishankar		ˌɹɑviˈʃɑŋˌkɑɹ
ravished	ɹˈævɪʃt	
ravishes	ɹˈævɪʃɪz	
ravishing	ɹˈævɪʃɪŋ	ˈɹævɪʃɪŋ
ravishingly	ɹˈævɪʃɪŋli	
ravishment	ɹˈævɪʃmənt	
ravitch		ˈɹævɪtʃ
ravitz		ˈɹævɪts
raw	ɹˈɔː	ˈɹɑ
rawalpindi		ˌɹæwɔɫˈpɪndi
rawding		ˈɹɔdɪŋ
rawdon		ˈɹɔdən
rawe		ˈɹɔ
rawer	ɹˈæwɐ	
rawest	ɹˈɔːɹəst	ˈɹɑəst
rawhide	ɹˈɔːhaɪd	ˈɹɔˌhaɪd
rawl		ˈɹɔɫ
rawles		ˈɹɔɫz
rawley		ˈɹɔɫi
rawling		ˈɹɔɫɪŋ
rawlings		ˈɹɔɫɪŋz
rawlins		ˈɹɔɫɪnz
rawlinson		ˈɹɔɫɪnsən
rawls		ˈɹɔɫz
rawness	ɹˈɔːnəs	ˈɹɔnɪs
rawski		ˈɹɔˌski
rawson		ˈɹɔsən
rax		ˈɹæks
raxter		ˈɹækstɝ
ray	ɹˈeɪ	ˈɹeɪ
ray's		ˈɹeɪz
raya		ˈɹeɪə
raybon		ˈɹeɪbən
rayborn		ˈɹeɪbɝn
raybould		ˈɹeɪˌboʊɫd
raybourn		ɹeɪˈbʊɹn
raybuck		ˈɹeɪˌbək
rayburn		ˈɹeɪbɝn
rayburn's		ˈɹeɪˌbɝnz
raychem		ˈɹeɪˌkɛm
raycon		ˈɹeɪkən
raycraft		ˈɹeɪˌkɹæft
raye		ˈɹeɪ
rayed		ˈɹeɪd
rayfield		ˈɹeɪˌfiɫd
rayford		ˈɹeɪfɝd
raygoza		ˌɹeɪˈɡoʊzə
rayl		ˈɹeɪɫ
rayle		ˈɹeɪɫ
rayman		ˈɹeɪmən
raymark		ˈɹeɪˌmɑɹk
raymark's		ˈɹeɪˌmɑɹks
rayment		ˈɹeɪmənt
raymer		ˈɹeɪmɝ
raymo		ˈɹeɪmoʊ
raymond		ˈɹeɪmənd
raymonda		ˌɹeɪˈmɑndə
raymund		ˈɹeɪmənd
raymundo		ˌɹeɪˈməndoʊ
raynard		ˈɹeɪnɝd
rayne		ˈɹeɪn
rayner		ˈɹeɪnɝ
raynes		ˈɹeɪnz
raynet		ˈɹeɪˌnɛt
rayno		ˈɹeɪnoʊ
raynor		ˈɹeɪnɝ
rayon	ɹˈeɪɒn	ˈɹeɪən
rayonier		ˌɹeɪoʊˈnɪɹ
rayos		ˈɹeɪoʊz
rayovac		ˈɹeɪəvæk
rayrock		ˈɹeɪˌɹɑk
rays	ɹˈeɪz	ˈɹeɪz
rayson		ˈɹeɪzən
raysor		ˈɹeɪsɝ
raytech		ˈɹeɪˌtɛk
raytheon		ˈɹeɪθiɑn
raytheon's		ˈɹeɪθiɑnz
raz		ˈɹæz
raza		ˈɹæzə
razaleigh		ˈɹæzəˌɫi
raze	ɹˈeɪz	ˈɹeɪz
razed	ɹˈeɪzd	ˈɹeɪzd
razing	ɹˈeɪzɪŋ	ˈɹeɪzɪŋ
razo		ˈɹɑzoʊ
razor	ɹˈeɪzɐ	ˈɹeɪzɝ
razor's		ˈɹeɪzɝz
razorback	ɹˈeɪzəbˌæk	ˈɹeɪzɝˌbæk
razorback's		ˈɹeɪzɝˌbæks
razorbacks		ˈɹeɪzɝˌbæks
razorbill	ɹˈeɪzəbˌɪl	
razorbills	ɹˈeɪzəbˌɪlz	
razors	ɹˈeɪzəz	ˈɹeɪzɝz
razr		ˈɹæzɹ
razz	ɹˈæz	
razzamatazz	ɹˌæzɐmɐtˈæz	
razzano		ɹɑtˈsɑnoʊ
razzing	ɹˈæzɪŋ	
razzle		ˈɹæzəɫ
razzmatazz	ɹˌæzmɐtˈæz	ˈɹæzməˈtæz
rca		ˌɑɹˌsiˈeɪ
re		ˈɹeɪ
re's		ˈɹeɪz
re-entered		ˌɹiˈɛntɝd
rea		ˈɹeɪ
rea's		ˈɹeɪz
reabsorb	ɹˈiːbsɔːb	ˌɹiəbˈzɔɹb
reabsorbed	ɹˈiːbsɔːbd	ˌɹiəbˈzɔɹbd
reabsorbing	ɹˈiːbsɔːbɪŋ	
reach	ɹˈiːtʃ	ˈɹitʃ
reachable	ɹˈiːtʃəbəl	ˈɹitʃəbəɫ
reached	ɹˈiːtʃt	ˈɹitʃt
reacher	ɹˈiːtʃɐ	
reaches	ɹˈiːtʃɪz	ˈɹitʃəz
reaching	ɹˈiːtʃɪŋ	ˈɹitʃɪŋ
reacquaint	ɹˈiːkweɪnt	
reacquainted	ɹˈiːkweɪntɪd	
reacquainting	ɹˈiːkweɪntɪŋ	
reacquire	ɹˈiːkwaɪə	ɹiəˈkwaɪɹ
reacquired		ɹiəˈkwaɪɹd
react	ɹɪˈækt	ɹiˈækt
reactant	ɹɪˈæktənt	
reactants	ɹɪˈæktənts	
reacted	ɹɪˈæktɪd	ɹiˈæktɪd
reacting	ɹɪˈæktɪŋ	ɹiˈæktɪŋ
reaction	ɹɪˈækʃən	ɹiˈækʃən
reactionaries	ɹɪˈækʃənəɹiz	ɹiˈækʃəˌnɛɹiz
reactionary	ɹɪˈækʃənəɹi	ɹiˈækʃəˌnɛɹi
reactions	ɹɪˈækʃənz	ɹiˈækʃənz
reactivate	ɹɪˈæktɪvˌeɪt	ˈɹiˈæktəˌveɪt
reactivated	ɹɪˈæktɪvˌeɪtɪd	ˈɹiˈæktəˌveɪtɪd
reactivates	ɹɪˈæktɪvˌeɪts	
reactivating	ɹɪˈæktɪvˌeɪtɪŋ	ˈɹiˈæktɪˌveɪtɪŋ
reactivation	ɹɪˌæktɪvˈeɪʃən	
reactive	ɹɪˈæktɪv	ɹiˈæktɪv
reactivity	ɹɪɐktˈɪvɪti	ˌɹiˌækˈtɪvəti
reactor	ɹɪˈæktɐ	ɹiˈæktɝ
reactor's		ɹiˈæktɝz
reactors	ɹɪˈæktəz	ɹiˈæktɝz
reacts	ɹɪˈækts	ɹiˈækts
read		ˈɹɛd
read's		ˈɹidz
readability	ɹˌiːdəbˈɪlɪti	ˌɹidəˈbɪɫɪti
readable	ɹˈiːdəbəl	ˈɹidəbəɫ
readapt	ɹˈiːdæpt	
readdress	ɹˌiːɐdɹˈɛs	
readdressed	ɹˌiːɐdɹˈɛst	
readdressing	ɹˌiːɐdɹˈɛsɪŋ	
reade		ˈɹɛd
reader	ɹˈiːdɐ	ˈɹidɝ
reader's		ˈɹidɝz
readerman		ˈɹidɝmən
readers	ɹˈiːdəz	ˈɹidɝz
readers'		ˈɹidɝz
readership	ɹˈiːdəʃˌɪp	ˈɹidɝˌʃɪp
readerships	ɹˈiːdəʃˌɪps	
readied	ɹˈɛdɪd	ˈɹɛdid
readier	ɹˈɛdɪɐ	ˈɹɛdiɝ
readies	ɹˈɛdɪz	ˈɹɛdiz
readiest	ɹˈɛdɪəst	
readily	ɹˈɛdɪli	ˈɹɛdəɫi
readiness	ɹˈɛdɪnəs	ˈɹɛdinəs
reading		ˈɹɛdɪŋ
readinger		ˈɹɛdɪŋɝ
readings	ɹˈiːdɪŋz	ˈɹidɪŋz
readjust	ɹˌiːɐdʒˈʌst	ˌɹiəˈdʒəst
readjusted	ɹˌiːɐdʒˈʌstɪd	ˌɹiəˈdʒəstɪd
readjusting	ɹˌiːɐdʒˈʌstɪŋ	ˌɹiəˈdʒəstɪŋ
readjustment	ɹˌiːɐdʒˈʌstmənt	ɹiəˈdʒəstmənt
readjustments	ɹˌiːɐdʒˈʌstmənts	ɹiəˈdʒəstmənts
readjusts	ɹˌiːɐdʒˈʌsts	
readmission	ɹiːdmˈɪʃən	ˌɹiædˈmɪʃən
readmit	ɹˈiːdmɪt	ˌɹiədˈmɪt
readmitted	ɹˈiːdmɪtɪd	ˌɹiədˈmɪtɪd
readout	ɹˈiːdaʊt	ˈɹiˌdaʊt
readouts	ɹˈiːdaʊts	
reads	ɹˈiːdz	ˈɹidz
readus		ˈɹɛdɪs
ready	ɹˈɛdi	ˈɹɛdi
readying	ɹˈɛdɪɪŋ	ˈɹɛdiɪŋ
reaffiliation		ɹiəˌfɪɫiˈeɪʃən
reaffirm	ɹˌiːɐfˈɜːm	ˌɹiəˈfɝm
reaffirmation	ɹˌiːˌæfəmˈeɪʃən	ˌɹiæfɝˈmeɪʃən
reaffirmed	ɹˌiːɐfˈɜːmd	ˌɹiəˈfɝmd
reaffirming	ɹˌiːɐfˈɜːmɪŋ	ˌɹiəˈfɝmɪŋ
reaffirms	ɹˌiːɐfˈɜːmz	ˌɹiəˈfɝmz
reagan		ˈɹeɪɡən
reagan's		ˈɹeɪɡənz
reaganesque		ˈɹeɪɡəˈnɛsk
reaganism		ˈɹeɪɡəˌnɪzəm
reaganite		ˈɹeɪɡəˌnaɪt
reaganites		ˈɹeɪɡəˌnaɪts
reaganomics		ˌɹeɪɡəˈnɑmɪks
reagans		ˈɹeɪɡənz
reagans'		ˈɹeɪɡənz
reagen		ˈɹiɡən
reagent	ɹɪˈeɪdʒənt	ˈɹidʒənt
reagents	ɹɪˈeɪdʒənts	ˈɹidʒənts
reagle		ˈɹiɡəɫ
reagor		ˈɹiɡɝ
real		ˈɹiɫ
real-estate		ˈɹiɫɪˌsteɪt
real-life		ˈɹiɫˌɫaɪf
real-time		ˈɹiɫˌtaɪm
real-world		ˈɹiɫˌwɝɫd
realamerica		ˌɹiɫəˈmɛɹɪkə
realcap		ˈɹiɫˌkæp
reale		ˈɹiˌæɫ
realer	ɹˈiəlɐ	
reales	ɹˈiəlz	
realest	ɹˈiələst	
realestate		ˈɹiɫɪˌsteɪt
reali		ˈɹiɫi
realign	ɹˌiːɐlˈaɪn	ɹiəˈɫaɪn
realigned	ɹˌiːɐlˈaɪnd	ɹiəˈɫaɪnd
realigning	ɹˌiːɐlˈaɪnɪŋ	ɹiəˈɫaɪnɪŋ
realignment	ɹˌiːɐlˈaɪnmənt	ɹiəˈɫaɪnmənt
realignments	ɹˌiːɐlˈaɪnmənts	ɹiəˈɫaɪnmənts
realigns	ɹˌiːɐlˈaɪnz	
realisable	ɹˈiəlaɪzəbəl	ˌɹiəˈɫaɪzəbəɫ
realisation	ɹˌiəlaɪzˈeɪʃən	ˈɹiɫəˈzeɪʃən
realisations	ɹˌiəlaɪzˈeɪʃənz	ˈɹiɫəˈzeɪʃənz
realise	ɹˈiəlaɪz	ˈɹiəˌɫaɪz
realised	ɹˈiəlaɪzd	ˈɹiəˌɫaɪzd
realises	ɹˈiəlaɪzɪz	ˈɹiəˌɫaɪzɪz
realising	ɹˈiəlaɪzɪŋ	
realism	ɹˈiəlɪzəm	ˈɹiəɫɪzm
realist	ɹˈiəlɪst	ˈɹiəɫɪst
realistic	ɹiəlˈɪstɪk	ˌɹiəˈɫɪstɪk
realistically	ɹiəlˈɪstɪkli	ˌɹiəˈɫɪstɪkɫi
realists	ɹˈiəlɪsts	ˈɹiəɫɪsts
realities	ɹɪˈælɪtiz	ˌɹiˈæɫəˌtiz
reality	ɹɪˈælɪti	ˌɹiˈæɫəˌti
realizable		ˌɹiəˈɫaɪzəbəɫ
realization		ˈɹiɫəˈzeɪʃən
realizations		ˈɹiɫəˈzeɪʃənz
realize		ˈɹiəˌɫaɪz
realized		ˈɹiəˌɫaɪzd
realizes		ˈɹiəˌɫaɪzɪz
realizing		ˈɹiəˌɫaɪzɪŋ
reallocate	ɹˌiːˈæləkˌeɪt	ɹiˈæɫəkeɪt
reallocated	ɹˌiːˈæləkˌeɪtɪd	ˌɹiˈæɫəˌkeɪtɪd
reallocating	ɹˌiːˈæləkˌeɪtɪŋ	ɹiˈæɫəˌkeɪtɪŋ
reallocation	ɹˌiːˌæləkˈeɪʃən	ɹiˌæɫəˈkeɪʃən
reallowance		ˈɹiəˈɫaʊəns
really	ɹˈiəli	ˈɹiɫi
realm	ɹˈɛlm	ˈɹɛɫm
realms	ɹˈɛlmz	ˈɹɛɫmz
realmuto		ɹəɫˈmutoʊ
realness	ɹˈiəlnəs	
realpolitik	ɹˈiəlpəlˌɪtɪk	ˌɹiɫˌpɔɫɪˈtɪk
reals	ɹˈiəlz	
realtime		ˈɹiəɫˌtaɪm
realtor	ɹˈiəltɐ	ˈɹiəɫtɝ
realtor's		ˈɹiəɫtɝz
realtors	ɹˈiəltəz	ˈɹiəɫtɝz
realty	ɹˈiəlti	ˈɹiəɫˌti
realty's		ˈɹiəɫˌtiz
ream	ɹˈiːm	ˈɹim
reamed	ɹˈiːmd	
reamer	ɹˈiːmɐ	ˈɹimɝ
reamer's		ˈɹimɝz
reamers		ˈɹimɝz
reames		ˈɹimz
reaming	ɹˈiːmɪŋ	
reams	ɹˈiːmz	ˈɹimz
reamy		ˈɹimi
reanalyse	ɹˈiːɐnˌælaɪz	
reanalysed	ɹˈiːɐnˌælaɪzd	
reanalyze		ɹiˈænəˌɫaɪz
reanalyzed		ɹiˈænəˌɫaɪzd
reanalyzes		ɹiˈænəˌɫaɪzəz
reanalyzing		ɹiˈænəˌɫaɪzɪŋ
reaney		ˈɹini
reanimate	ɹiːˈænɪmˌeɪt	
reanimated	ɹiːˈænɪmˌeɪtɪd	
reanimating	ɹiːˈænɪmˌeɪtɪŋ	
reanimation	ɹˌiːɐnɪmˈeɪʃən	
reap	ɹˈiːp	ˈɹip
reaped	ɹˈiːpt	ˈɹipt
reaper	ɹˈiːpɐ	ˈɹipɝ
reapers	ɹˈiːpəz	
reaping	ɹˈiːpɪŋ	ˈɹipɪŋ
reappear	ɹˌiːɐpˈiə	ˌɹiəˈpɪɹ
reappearance	ɹˌiːɐpˈiəɹəns	ˌɹiəˈpɪɹəns
reappeared	ɹˌiːɐpˈiəd	ˌɹiəˈpɪɹd
reappearing	ɹˌiːɐpˈiəɹɪŋ	
reappears	ɹˌiːɐpˈiəz	ˌɹiəˈpɪɹz
reapplied	ɹˌiːɐplˈaɪd	
reapply	ɹˌiːɐplˈaɪ	ˌɹiəpɫaɪ
reapplying	ɹˌiːɐplˈaɪɪŋ	
reappoint	ɹˌiːɐpˈɔɪnt	ˌɹiəˈpɔɪnt
reappointed	ɹˌiːɐpˈɔɪntɪd	ˌɹiəˈpɔɪnɪd
reappointing	ɹˌiːɐpˈɔɪntɪŋ	
reappointment	ɹˌiːɐpˈɔɪntmənt	ˌɹiəˈpɔɪntmənt
reapportionment		ˌɹiəˈpɔɹʃənmənt
reappraisal	ɹˌiːɐpɹˈeɪsəl	ˌɹiəˈpɹeɪzəɫ
reappraise	ɹˌiːɐpɹˈeɪz	ˌɹiəˈpɹeɪz
reappraised	ɹˌiːɐpɹˈeɪzd	ɹiəˈpɹeɪzd
reaps	ɹˈiːps	ˈɹips
rear	ɹˈiə	ˈɹɪɹ
rearden		ˈɹɪɹdən
reardon		ˈɹɪɹdən
reared	ɹˈiəd	ˈɹɪɹd
rearguard	ɹˈiəɡɑːd	
rearick		ˈɹɪɹɪk
rearing	ɹˈiəɹɪŋ	ˈɹɪɹɪŋ
rearm	ɹiːˈɑːm	ˈɹiˈɑɹm
rearmament	ɹiːˈɑːməmənt	ɹiˈɑɹməmənt
rearmed	ɹiːˈɑːmd	
rearming	ɹiːˈɑːmɪŋ	ˈɹiˈɑɹmɪŋ
rearrange	ɹˌiːɐɹˈeɪndʒ	ˌɹiɝˈeɪndʒ
rearranged	ɹˌiːɐɹˈeɪndʒd	ˌɹiɝˈeɪndʒd
rearrangement	ɹˌiːɐɹˈeɪndʒmənt	ɹiɝˈeɪndʒmənt
rearrangements	ɹˌiːɐɹˈeɪndʒmənts	
rearranges	ɹˌiːɐɹˈeɪndʒɪz	
rearranging	ɹˌiːɐɹˈeɪndʒɪŋ	ˌɹiɝˈeɪndʒɪŋ
rearrest		ɹiɝˈɛst
rearrested	ɹˌiːɐɹˈɛstɪd	ɹiɝˈɛstɪd
rears	ɹˈiəz	ˈɹɪɹz
rearview		ˈɹiɹvju
rearward	ɹˈiəwəd	
reas		ˈɹiz
rease		ˈɹis
reaser		ˈɹisɝ
reasner		ˈɹisnɝ
reason	ɹˈiːzən	ˈɹizən
reasonable	ɹˈiːzənəbəl	ˈɹizənəbəɫ
reasonableness	ɹˈiːzənəbəlnəs	ˈɹizənəˌbəɫnəs
reasonably	ɹˈiːzənəbli	ˈɹizənəbɫi
reasoned	ɹˈiːzənd	ˈɹizənd
reasoner		ˈɹizənɝ
reasoner's		ˈɹizənɝz
reasoning	ɹˈiːzənɪŋ	ˈɹizənɪŋ
reasonover		ˈɹizəˌnoʊvɝ
reasons	ɹˈiːzənz	ˈɹizənz
reasor		ˈɹisɝ
reassemble	ɹˌiːɐsˈɛmbəl	ˌɹiəˈsɛmbəɫ
reassembled	ɹˌiːɐsˈɛmbəld	ˌɹiəˈsɛmbəɫd
reassembles	ɹˌiːɐsˈɛmbəlz	
reassembling	ɹˌiːɐsˈɛmblɪŋ	
reassembly	ɹˌiːɐsˈɛmbli	ˌɹiəˈsɛmbɫi
reassert	ɹˌiːɐsˈɜːt	ˌɹiəˈsɝt
reasserted	ɹˌiːɐsˈɜːtɪd	ˌɹiəˈsɝtɪd
reasserting	ɹˌiːɐsˈɜːtɪŋ	ˌɹiəˈsɝtɪŋ
reassertion	ɹˌiːɐsˈɜːʃən	ˌɹiəˈsɝʃən
reasserts	ɹˌiːɐsˈɜːts	ˌɹiəˈsɝts
reassess	ɹˌiːɐsˈɛs	ɹiəˈsɛs
reassessed	ɹˌiːɐsˈɛst	ɹiəˈsɛst
reassesses	ɹˌiːɐsˈɛsɪz	
reassessing	ɹˌiːɐsˈɛsɪŋ	ɹiəˈsɛsɪŋ
reassessment	ɹˌiːɐsˈɛsmənt	ˌɹiəˈsɛsmənt
reassessments	ɹˌiːɐsˈɛsmənts	
reassign	ɹˌiːɐsˈaɪn	ˌɹiəˈsaɪn
reassigned	ɹˌiːɐsˈaɪnd	ˌɹiəˈsaɪnd
reassigning	ɹˌiːɐsˈaɪnɪŋ	ˌɹiəˈsaɪnɪŋ
reassignment	ɹˌiːɐsˈaɪnmənt	ɹiəˈsaɪnmənt
reassignments		ˌɹiəˈsaɪnmənts
reassume	ɹˌiːɐsˈuːm	ɹiəˈsum
reassumed		ɹiəˈsumd
reassurance	ɹˌiːəʃjˈɔːɹəns	ˌɹiəˈʃʊɹəns
reassurances	ɹˌiːəʃjˈɔːɹənsɪz	ˌɹiəˈʃɝənsɪz
reassure	ɹˌiːəʃjˈɔː	ˌɹiəˈʃʊɹ
